,composition,material_id,Ms (ampere/meter)_s,has_rare_earth,Ms (ampere/meter)_e_re_augmented,exp-minus-sim
16395,LaDyMn2O6,190,648531.0637323371,True,641561.0596498294,-6970.004082507687
16396,LaDySb,702,186040.13621940475,True,187481.5007417304,1441.3645223256317
16397,LaDyTe,461,147365.44695644433,True,445182.7432442226,297817.2962877783
16398,LaDyTe2,705,83251.0397010763,True,78283.46074020273,-4967.578960873565
16399,LaDyTl,130,80737.14020365312,True,57483.68947053158,-23253.450733121543
16400,LaDyV2O6,764,319158.55459439696,True,499426.33641761134,180267.78182321438
16401,LaEr(CoO3)2,152,348469.72106405813,True,581931.0913762547,233461.37031219655
16402,LaEr(FeO3)2,9,808639.0504103528,True,806483.9958182375,-2155.0545921152225
16403,LaEr(NiO3)2,867,177227.7361820883,True,179720.57510707897,2492.838924990676
16404,LaEr(OsO3)2,443,95742.07019279528,True,57651.704247761954,-38090.36594503332
16405,LaEr(RuO3)2,798,128462.7335803736,True,112373.64604741833,-16089.08753295528
16406,LaErCo2,646,89449.08619412594,True,91108.32582132121,1659.2396271952748
16407,LaErCr2O6,101,492388.670570554,True,491843.02609614446,-545.6444744095206
16408,LaErMn2O6,516,651397.0802973622,True,644388.4107502257,-7008.669547136524
16409,LaErSb,832,168276.33846794858,True,145400.71879571732,-22875.61967223126
16410,LaErTe,549,155265.69184414367,True,221478.73547166353,66213.04362751986
16411,LaErTe2,292,85379.31359827823,True,140838.51007684297,55459.19647856474
16412,LaErV2O6,732,320395.38374084845,True,274972.1715434011,-45423.21219744737
16413,LaEu(CoO3)2,879,432989.3004486978,True,442953.55065274006,9964.25020404224
16414,LaEu(FeO3)2,194,737260.9421098712,True,699147.5197831722,-38113.422326699016
16415,LaEu(GaO3)2,296,79785.93288929542,True,76914.49149302384,-2871.441396271577
16416,LaEu(NiO3)2,351,87661.07612855604,True,80515.93537276238,-7145.140755793662
16417,LaEu(RuO3)2,957,185738.5148337257,True,186250.93092172185,512.4160879961564
16418,LaEu2As,525,214968.44431568228,True,209660.86482441673,-5307.579491265555
16419,LaEu2Bi,716,218579.83917793204,True,317062.8585392378,98483.01936130578
16420,LaEu2Ga,218,127256.28501823876,True,103657.8658153633,-23598.419202875462
16421,LaEu2Ge,804,173641.4065171226,True,479415.5788065058,305774.17228938313
16422,LaEu2Hg,254,81217.03332995548,True,80680.87713760824,-536.1561923472327
16423,LaEu2NbO6,771,807138.5776022424,True,869685.6492081584,62547.07160591602
16424,LaEu2Pb,234,184583.67939451005,True,130041.68366570666,-54541.99572880339
16425,LaEu2Sb,995,212023.63171540535,True,182649.8966602624,-29373.735055142955
16426,LaEu2SbO6,216,832871.8857113032,True,834338.1300406668,1466.2443293635733
16427,LaEu2Sn,141,176601.44463596435,True,181095.3148657853,4493.870229820954
16428,LaEu2Te,950,172383.96227247093,True,170849.81719854983,-1534.1450739210995
16429,LaEu2Tl,791,133928.74250882256,True,129641.77279974004,-4286.969709082521
16430,LaEuAg2,620,297404.2894742587,True,411238.84434102016,113834.55486676143
16431,LaEuAl4,803,515850.9424899378,True,496788.84616044036,-19062.096329497464
16432,LaEuAu2,801,307454.7626158396,True,288609.8869898843,-18844.87562595529
16433,LaEuB12,400,445613.8536896287,True,440887.77853572514,-4726.07515390357
16434,LaEuCd2,542,275834.8793825937,True,266211.2986082843,-9623.580774309346
16435,LaEuCr2O6,507,411585.1821691209,True,349794.87252866133,-61790.30964045954
16436,LaEuHg2,451,285707.61200143007,True,274381.76547488774,-11325.84652654233
16437,LaEuMn2O6,300,578568.1996347955,True,570808.0174846496,-7760.182150145993
16438,LaEuO3,183,111485.88860225512,True,117219.7478513454,5733.859249090281
16439,LaEuPd2,806,330666.6365612777,True,322556.1118922867,-8110.524668990984
16440,LaEuPd6,210,394274.0510496808,True,190693.98289317763,-203580.06815650317
16441,LaEuPt2,611,336864.156168726,True,421532.02176752157,84667.86559879559
16442,LaEuS2,394,636982.6544939581,True,614561.1328885979,-22421.521605360205
16443,LaEuTe,37,72769.33076984988,True,78770.64208367132,6001.311313821439
16444,LaEuV2O6,402,240617.03847275508,True,237985.69091700562,-2631.3475557494676
16445,LaEuZn2,409,312685.756585206,True,321955.87904285215,9270.122457646125
16446,LaF2,689,158518.54749600252,True,165102.12703888357,6583.5795428810525
16447,LaFe2PbO6,543,687875.9426736081,True,662313.8170082418,-25562.1256653663
16448,LaFe4(BiO4)3,607,743727.9617026369,True,725848.8194432567,-17879.142259380198
16449,LaFe5Bi4O15,476,734617.0110972769,True,737507.5503355102,2890.5392382332357
16450,LaFe5H12,953,411266.6337306994,True,483619.95876740786,72353.32503670844
16451,LaFe5H2,741,1076341.1788767686,True,1162270.5195514564,85929.34067468788
16452,LaFe5H7,252,963646.2136165455,True,770101.461298238,-193544.75231830752
16453,LaFe6(CoB)6,598,539527.2026354695,True,531172.516217476,-8354.686417993507
16454,LaFe8Si5,13,556748.4651854376,True,529226.5410615494,-27521.924123888137
16455,LaFeAs,968,280919.1420418616,True,271170.3820894814,-9748.759952380206
16456,LaFeAs2,854,235279.6475713669,True,228662.99308723866,-6616.65448412823
16457,LaFeAsO,408,450829.98578674806,True,314264.44920229027,-136565.5365844578
16458,LaFeAu2,699,336677.6592305391,True,494795.74271739693,158118.08348685782
16459,LaFeBi,817,242876.09265691228,True,241366.29779879074,-1509.794858121546
16460,LaFeCuNi3,101,334898.8403894452,True,464149.71267084987,129250.87228140468
16461,LaFeGe,856,375424.831231885,True,389045.578193204,13620.746961319004
16462,LaFeGe2,777,201451.39786098848,True,223145.7144790303,21694.316618041834
16463,LaFeMoO6,413,385767.4953219568,True,600851.262749374,215083.76742741722
16464,LaFeNi4,73,405110.0954266825,True,400304.83212526934,-4805.263301413157
16465,LaFePd2,596,364460.24285124,True,310118.46768944495,-54341.77516179503
16466,LaFePt,953,358989.4012764272,True,306073.5658284654,-52915.835447961814
16467,LaFePt2,731,422404.579678365,True,426537.7613283592,4133.1816499942215
16468,LaFeRh2,324,468875.2507400894,True,485619.8327895832,16744.582049493794
16469,LaFeSb,809,252938.58966306815,True,266227.3134936729,13288.723830604722
16470,LaFeSbO6,731,447966.301244281,True,476667.08628279023,28700.78503850923
16471,LaFeSn,666,368762.0982331398,True,357692.54125329526,-11069.556979844521
16472,LaFeTe,697,130824.0080361213,True,127227.50686704989,-3596.5011690714164
16473,LaFeTe2,594,266160.8191169111,True,258212.03366481053,-7948.785452100565
16474,LaFeTeO6,325,229481.37381650743,True,228509.51452757302,-971.8592889344145
16475,LaGa2Fe,14,260600.737930057,True,246568.73154534143,-14032.006384715554
16476,LaGa2Tc,864,77029.12605360385,True,105729.91109211309,28700.785038509246
16477,LaGa3Co10,977,584853.5007309536,True,577232.8608995326,-7620.639831421082
16478,LaGa3Fe10C,387,860269.6244859414,True,794024.1831052399,-66245.4413807015
16479,LaGa4Fe9C,605,704973.9459311784,True,709024.9883367333,4051.0424055549083
16480,LaGd(BrO)2,333,495391.0807573241,True,514350.29819180554,18959.217434481427
16481,LaGd(ClO)2,967,573322.889197722,True,608676.1496139243,35353.26041620236
16482,LaGd(CoO3)2,1,350405.6372656394,True,335633.0965639851,-14772.540701654274
16483,LaGd(CuSn)4,296,300019.02692222415,True,188615.6217715664,-111403.40515065775
16484,LaGd(FeO3)2,947,801250.5176609711,True,801441.5797307835,191.0620698123239
16485,LaGd(NiO3)2,896,174479.58009461671,True,339201.53778817307,164721.95769355635
16486,LaGd(RuO3)2,594,94583.801642163,True,435022.8908831283,340439.08924096526
16487,LaGd2Au,713,137943.2860265119,True,119207.61183566513,-18735.674190846767
16488,LaGd2Te,598,63056.0631377035,True,62786.211958184154,-269.8511795193481
16489,LaGd2Tl,973,85198.87353367747,True,79199.03596019936,-5999.837573478115
16490,LaGd3,458,1612543.3254747903,True,1605897.482936551,-6645.8425382392015
16491,LaGd3(BrO)4,56,733400.9649449765,True,743726.2976922609,10325.33274728444
16492,LaGd3(ClO)4,611,885950.5723986669,True,884978.7131097325,-971.8592889343854
16493,LaGdAl4,331,536631.6923185581,True,511741.81799681374,-24889.87432174437
16494,LaGdB12,585,454845.892971986,True,460108.8139065776,5262.920934591617
16495,LaGdC4,332,659679.2322063162,True,659446.8266239774,-232.40558233880438
16496,LaGdCd2,26,61169.13292985461,True,57659.15809517927,-3509.9748346753404
16497,LaGdCo2,120,89801.7771851609,True,75476.26286911767,-14325.514316043234
16498,LaGdCr2O6,586,487582.80938098585,True,476359.2643919476,-11223.544989038259
16499,LaGdGa,53,64039.22858340248,True,64042.41117299214,3.182589589661802
16500,LaGdHg2,182,51273.27673966206,True,51875.247227814994,601.9704881529324
16501,LaGdIn,243,77020.4583309164,True,68901.11550707358,-8119.342823842817
16502,LaGdMn2O6,512,646288.0124876171,True,924331.5051096032,278043.4926219861
16503,LaGdN2,379,947894.882311088,True,962204.5232583808,14309.640947292792
16504,LaGdSb,737,195583.5751849362,True,199185.02683635315,3601.451651416952
16505,LaGdTe,228,135270.85820690403,True,125420.69094197819,-9850.16726492584
16506,LaGdTe2,725,76072.92954278801,True,65470.02001125406,-10602.909531533951
16507,LaGdTl,861,82556.52782218889,True,86939.07446313146,4382.546640942572
16508,LaGdTl2,374,289681.7685668401,True,289077.023490636,-604.745076204068
16509,LaGdV2O6,635,317612.8005632349,True,333288.0148735245,15675.214310289593
16510,LaGe2Mo,436,88923.2372284669,True,62692.800175960736,-26230.43705250616
16511,LaHSe3O10,584,75063.24161307713,True,73599.77138323373,-1463.4702298433986
16512,LaHfHg2,127,100723.00944339784,True,175236.22275564182,74513.21331224398
16513,LaHfO3,586,63369.46747099818,True,57392.7920350161,-5976.675435982077
16514,LaHfPb2,715,125135.72404929572,True,120274.76977783004,-4860.954271465685
16515,LaHfSb2,263,66698.74814523711,True,61633.76844263835,-5064.979702598765
16516,LaHfSn2,873,132454.72301831763,True,193209.4062245711,60754.68320625348
16517,LaHo(CoO3)2,623,348358.3775068045,True,414588.5834443236,66230.20593751915
16518,LaHo(FeO3)2,718,807239.6391216696,True,735467.4682187489,-71772.17090292065
16519,LaHo(NiO3)2,861,176960.35315917776,True,193101.78078543133,16141.427626253571
16520,LaHo(OsO3)2,705,83820.93082741645,True,250895.31327421725,167074.3824468008
16521,LaHo(RuO3)2,175,117706.245910567,True,116827.2160341987,-879.0298763682949
16522,LaHo2Au,843,177530.75826580677,True,165233.6557160173,-12297.102549789473
16523,LaHo2Te,794,52697.422430407125,True,104208.76699937858,51511.34456897146
16524,LaHo3Mn8O20,962,699507.8467085364,True,704277.9949699246,4770.148261388182
16525,LaHoCd2,153,53317.07355969439,True,66564.45810540221,13247.38454570782
16526,LaHoCo2,783,89077.2733466842,True,75203.50900408332,-13873.764342600887
16527,LaHoCr2O6,480,491223.5302930609,True,489722.33428639895,-1501.1960066619213
16528,LaHoGa,442,65537.55756192953,True,112086.78494627956,46549.22738435003
16529,LaHoIn,832,66930.94121958889,True,65382.71728141201,-1548.223938176874
16530,LaHoMn2O6,759,650130.0717256612,True,641564.613211213,-8565.458514448139
16531,LaHoSb,130,175263.18195591887,True,185017.61473529335,9754.432779374474
16532,LaHoTe,425,151322.17541250648,True,125630.91136597286,-25691.264046533615
16533,LaHoTe2,150,82687.78528557449,True,87408.24950732592,4720.464221751434
16534,LaHoTl,243,69843.31136349447,True,57739.60249091724,-12103.708872577234
16535,LaHoV2O6,274,319836.8548876019,True,320334.7389929421,497.8841053401702
16536,LaInNi5,603,76565.71608943141,True,175114.53469842335,98548.81860899193
16537,LaIrRh,562,72093.1443923707,True,66696.5144578305,-5396.629934540193
16538,LaLu2As,314,105315.00628920084,True,96403.73638652997,-8911.269902670872
16539,LaLu2Ge,757,55741.87026603782,True,50523.55106553921,-5218.319200498605
16540,LaLu2In,129,147267.14061255552,True,143824.77015449767,-3442.3704580578487
16541,LaLu2Sb,701,57585.17560788829,True,57728.80304984687,143.6274419585825
16542,LaLu2Tl,406,75870.0729581937,True,63910.24483063891,-11959.828127554792
16543,LaLuCo2,797,90497.29244347128,True,59033.282295704485,-31464.010147766792
16544,LaLuSb,443,134073.86835441756,True,132940.49864220113,-1133.3697122164303
16545,LaLuTe,955,170507.19702393276,True,144084.9979290447,-26422.199094888056
16546,LaLuTe2,827,87115.01101209735,True,376434.47492676415,289319.4639146668
16547,LaMg(FeO3)2,187,735627.1335008153,True,751860.2977602407,16233.16425942548
16548,LaMg14Cr,274,102483.87358057976,True,101318.76617953532,-1165.1074010444427
16549,LaMg14Mn,179,104102.59076836891,True,98261.3457959636,-5841.244972405315
16550,LaMg14Mo,857,59455.647939146256,True,57418.93622911399,-2036.7117100322648
16551,LaMg14V,665,84259.32486241843,True,168279.61371560534,84020.28885318691
16552,LaMg2Cr3S8,36,283432.6323632225,True,282196.8880143134,-1235.7443489090656
16553,LaMg2Mn3S8,451,371281.3821182813,True,369441.122992714,-1840.2591255673324
16554,LaMg2Mo3S8,67,263999.6845037432,True,252998.64681383688,-11001.037689906312
16555,LaMg2O4,48,101637.52367981207,True,91858.94342420068,-9778.580255611392
16556,LaMg2V3S8,687,187278.50906875692,True,185880.39127846964,-1398.1177902872732
16557,LaMg6Cr,238,195594.3962559484,True,196459.23652778173,864.8402718333236
16558,LaMg6Fe,648,112713.73153834762,True,123064.72964909747,10350.998110749846
16559,LaMg6Mn,947,182622.8838408525,True,177166.04871754223,-5456.835123310273
16560,LaMg6Ti,750,84576.78900414715,True,181128.7848153186,96551.99581117144
16561,LaMg6V,735,164036.8810344917,True,258677.6185554889,94640.73752099721
16562,LaMgCoO3,630,133830.97918427494,True,129057.92754489955,-4773.051639375393
16563,LaMgCoSi,259,72714.53966902442,True,85633.8775873845,12919.337918360077
16564,LaMgCr2O6,409,415368.0511700382,True,413455.5535891055,-1912.497580932686
16565,LaMgCrBiO6,810,143281.8235381244,True,159610.88440412708,16329.060866002692
16566,LaMgCrMoO6,302,385835.8788407207,True,424442.3237203164,38606.444879595714
16567,LaMgCrS4,797,169666.2227546502,True,166460.95038184992,-3205.2723728002748
16568,LaMgCrSnO6,656,230613.3478570057,True,272608.4940321238,41995.146175118134
16569,LaMgCrWO6,5,385085.4144836021,True,318543.56237168115,-66541.85211192095
16570,LaMgFeAs,42,237495.4639828282,True,264073.3938543289,26577.929871500703
16571,LaMgFeNiO6,218,419724.4853355039,True,414537.9181691417,-5186.567166362191
16572,LaMgFeO3,189,314984.8690432114,True,329020.2688671327,14035.399823921325
16573,LaMgFeSb,131,180228.48001391697,True,180090.00773467537,-138.4722792415996
16574,LaMgFeSnO6,604,220502.85533844025,True,210022.35322807988,-10480.502110360365
16575,LaMgMnCrO6,474,523759.2091485,True,526432.9875410902,2673.778392590233
16576,LaMgMnO3,560,348676.27799184347,True,270035.00156140473,-78641.27643043874
16577,LaMgMnS4,115,222691.68984048924,True,169775.85439252743,-52915.835447961814
16578,LaMgMnTe,793,352185.18951994425,True,306761.9773224969,-45423.21219744737
16579,LaMgMoS4,621,164908.38579126904,True,179136.15347189558,14227.767680626537
16580,LaMgNiO3,477,63670.0969275696,True,55058.03595775578,-8612.060969813814
16581,LaMgO3,249,143094.3766934129,True,140986.3581699635,-2108.0185234493983
16582,LaMgS3,314,64997.23375566719,True,54687.12709579229,-10310.106659874902
16583,LaMgTiCrO6,948,81369.31393973423,True,136279.06602042337,54909.75208068914
16584,LaMgTiS4,122,55509.383037235166,True,54815.1240617914,-694.2589754437649
16585,LaMgVS4,176,112586.6028677247,True,85539.61671377029,-27046.986153954407
16586,LaMgWS4,275,52530.45006409483,True,49058.6751632343,-3471.7749008605315
16587,LaMn2BiO6,467,585367.1639950848,True,574284.6430532193,-11082.520941865514
16588,LaMn2CdO6,108,569799.5554618791,True,561238.1510124718,-8561.40444940736
16589,LaMn2Ni3,872,777874.7199300611,True,804287.1418057377,26412.421875676606
16590,LaMn2O4,867,875132.544941713,True,1052659.5909539587,177527.0460122457
16591,LaMn2PbO6,702,554009.6776028728,True,550464.9086284784,-3544.768974394421
16592,LaMn2Pt,341,866616.6450502531,True,1051365.4663652724,184748.82131501928
16593,LaMn2ZnO6,378,589941.5334469401,True,594592.2328920658,4650.699445125647
16594,LaMn3Cr4O12,585,1041079.6028942788,True,1064707.8277272605,23628.22483298171
16595,LaMn4(BiO4)3,808,585845.971188772,True,576258.1956741804,-9587.775514591602
16596,LaMn4(CuO4)3,153,706905.8894363454,True,650284.9894643143,-56620.899972031126
16597,LaMn8Bi3O20,950,665179.2724411475,True,661364.1626674614,-3815.1097736860393
16598,LaMnAl2,754,411538.7557006116,True,401369.27869670733,-10169.477003904292
16599,LaMnAlNi3,938,347995.265479032,True,470082.0144175259,122086.7489384939
16600,LaMnAs,578,405796.5536803334,True,411141.8239011675,5345.270220834063
16601,LaMnAs2,813,435195.1614465611,True,414237.15559401514,-20958.00585254596
16602,LaMnAu,31,436254.25058946095,True,464860.7366592392,28606.48606977827
16603,LaMnAu2,301,446385.2296570871,True,332300.1309674642,-114085.09868962294
16604,LaMnBi,301,348490.00459283334,True,338711.42433722195,-9778.580255611392
16605,LaMnBi2,841,347197.3655404252,True,300668.4894075529,-46528.876132872305
16606,LaMnCrO6,169,169913.85808797163,True,173009.49083748445,3095.6327495128207
16607,LaMnCuGe2,594,351202.0706238652,True,341409.5691499087,-9792.50147395645
16608,LaMnFe3(BiO4)3,195,701371.2991786979,True,687315.2010722549,-14056.09810644295
16609,LaMnFeSi2,878,282888.9555492861,True,282504.86890329345,-384.0866459926474
16610,LaMnGa2,689,416146.42740243534,True,402498.477593765,-13647.949808670324
16611,LaMnGe2,220,398219.701725694,True,396479.1129442481,-1740.5887814459275
16612,LaMnHg2,184,410450.5272512289,True,388416.1939098642,-22034.33334136475
16613,LaMnIn,174,390191.873116065,True,387437.20505382534,-2754.6680622396525
16614,LaMnIr,826,600715.6609512279,True,604766.7033567828,4051.0424055549083
16615,LaMnIr2,557,576236.0629649798,True,564630.0733759778,-11605.989589001983
16616,LaMnNi4,714,461674.2945171579,True,451262.988293917,-10411.306223240914
16617,LaMnPd,449,476169.98601631983,True,871880.9643053295,395710.97828900965
16618,LaMnPd2,17,517426.006231026,True,516132.96987962397,-1293.0363514020573
16619,LaMnPt,316,491722.7741079726,True,481057.43696037313,-10665.337147599494
