composition,Tc_exp
Mn0.7Al1Fe2Cu0.3,449.0
Mn0.7Co2Ir0.3O4,160.0
Mn0.7Fe0.3Ni1Ge1,154.0
Mn0.7Fe1Ni0.3Ge1,310.0
Mn0.7Fe2.3P1,413.0
Mn0.7Fe2.3Si1,387.0
Mn0.7Ga1Fe0.3Ni2,434.0
Mn0.7Zn0.3Fe2O4,460.0
Mn0.81Ga1Fe0.04Ni2.15,375.0
Mn0.82Cr0.18Ni1Ge1,362.0
Mn0.84Ga1Co0.09Ni2.07,367.0
Mn0.84Ga1Ni2.16,340.0
Mn0.85Cr0.15Co1Ge1,345.0
Mn0.85Ga0.12Co0.3Si0.88Ni0.85,520.0
Mn0.85Ga0.15Fe0.3Si0.85Ni0.85,504.0
Mn0.85Ga0.18Co0.3Si0.82Ni0.85,239.0
Mn0.85Ga0.1Co0.3Si0.9Ni0.85,542.0
Mn0.86Ga1Ni2.14,335.0
Mn0.87Fe0.13Co1Ge1,285.0
Mn0.88Fe0.12Co1Ge1,285.0
Mn0.89Co1Cu0.11Ge1,238.0
Mn0.89Cr0.11Co1Ge1,255.0
Mn0.89Cr0.11Ni1Ge1,275.0
Mn0.8Al0.2Ni1,121.0
Mn0.8Al1Cr0.2Ge1,596.5
Mn0.8Al1Fe0.2Ge1,349.0
Mn0.8Al1Fe1.2B2,188.0
Mn0.8Co2.2O4,188.0
Mn0.8Co2Ir0.2O4,163.0
Mn0.8Cr0.2Ga1Ge1,477.0
Mn0.8Cr2Cd0.2S4,68.0
Mn0.8Cr2Cu0.2S4,398.0
Mn0.8Fe0.2Bi1O3,100.0
Mn0.8Fe1Ni0.2Ge1,268.0
Mn0.8Fe2.2P1,400.0
Mn0.8Fe2.2Si0.5P0.5,221.0
Mn0.8Fe2.2Si1,342.0
Mn0.8Ga1Fe0.04Ni2.16,340.0
Mn0.8Ga1Fe0.2Ge1,292.0
Mn0.8Nb0.2Co1Sb1,470.0
Mn0.8Nb3.7Al3Fe71Cu1Si13.5B7,600.0
Mn0.8Ni2.2Ge1,151.0
Mn0.8Zn0.2Fe2O4,515.0
Mn0.925Co1Ni0.075Ge1,345.0
Mn0.925Fe0.075Au2,400.0
Mn0.92Al0.08Co1Ge1,300.8
Mn0.92Cd0.08Co1Ge1,333.9
Mn0.92Ga1Ni2.08,357.0
Mn0.935Co1Ni0.065Ge1,345.0
Mn0.945Co1Ni0.055Ge1,345.0
Mn0.94Al0.06Co1Ge1,286.6
Mn0.94Ni1.91Ge1.15,315.0
Mn0.95Cd0.05Co1Ge1,327.2
Mn0.95Co2Bi0.05O4,160.0
Mn0.95Co2Ir0.05O4,164.0
Mn0.95Cr0.05As1,234.0
Mn0.95Fe0.05Au2,380.0
Mn0.95Fe0.05Bi1O3,109.0
Mn0.965Co1Ni0.035Ge1,345.0
Mn0.96Al0.04Co1Ge1,276.6
Mn0.96Co1.04Ge1B0.02,260.0
Mn0.96Co1Ge1,258.0
Mn0.96Cr0.04Co1Ge1,225.0
Mn0.975Co1Ni0.025Ge1,345.0
Mn0.975Cr0.025Si1,23.6
Mn0.97Co1Ge1,265.0
Mn0.985Co1Ge1.015,345.0
Mn0.98Al0.02Co1Ge1,270.5
Mn0.98Cd0.02Co1Ge1,318.1
Mn0.98Co1Ge1.02,345.0
Mn0.98Co1Ni0.02Ge1,345.0
Mn0.98Cr0.015Fe0.005As1,268.0
Mn0.98Cr0.018Fe0.002As1,280.0
Mn0.98Cr0.01Fe0.01As1,265.0
Mn0.98Fe0.02As0.05P0.95,285.0
Mn0.98Fe0.02As0.1P0.9,295.0
Mn0.98Fe0.02P1,270.0
Mn0.98Ge0.02Te1,130.0
Mn0.98V1.08Ga0.99Co0.95,367.0
Mn0.99Co1Ni0.01Ge1,345.0
Mn0.99V0.01Co1Ge1,318.0
Mn0.9Al0.1Ni1,59.0
Mn0.9Al1Cr0.1Ge1,573.4
Mn0.9Al1Fe0.1Ge1,431.2
Mn0.9Al1Fe2.1,380.0
Mn0.9Al1Fe2Cu0.1,413.0
Mn0.9Co1Ge1Pd0.1,318.0
Mn0.9Co2Bi0.1O4,158.0
Mn0.9Co2Ir0.1O4,158.0
Mn0.9Cr2Cu0.1S4,386.0
Mn0.9Fe0.1B1Pb1O4,34.2
Mn0.9Fe0.1Co1Ge1,294.0
Mn0.9Fe1Ni0.1Ge1,234.0
Mn0.9Fe2.1P1,400.0
Mn0.9Fe2.1Si0.5P0.5,164.0
Mn0.9Fe2.1Si1,281.0
Mn0.9Ga1Co0.04Ni2.06,275.0
Mn0.9Ga1Co0.12Ni1.98,286.5
Mn0.9Ga1Co0.2Ni1.9,309.0
Mn0.9Ga1Ni2.1,273.0
Mn0.9Ni2.1Ge1,283.0
Mn0.9Zn0.1Fe2O4,531.5
Mn1.03Co1Ge0.97,275.0
Mn1.03Sb0.3As0.7,220.0
Mn1.04Ni1.96Sn1,357.0
Mn1.05Fe0.9Si0.5Cu0.1P0.5,261.0
Mn1.05Fe0.9Si0.5P0.5,275.0
Mn1.08Bi1,453.0
Mn1.08Zn2.92,140.0
Mn1.11Al0.89,540.5
Mn1.12Sb0.88Rh2,348.0
Mn1.134Co1.851Bi0.085O4,181.0
Mn1.13Fe0.23Ni1.03Ge0.61,186.0
Mn1.15Al0.01Fe0.85Si0.44P0.55,317.0
Mn1.15Fe0.85Si0.13Ge0.2B0.02P0.65,289.0
Mn1.15Fe0.85Si0.45B0.03P0.52,228.0
Mn1.15Fe0.85Si0.45B0.05P0.5,238.5
Mn1.15Fe0.85Si0.45P0.55,284.0
Mn1.15Fe1.85Si1,182.9
Mn1.15Ga1,595.0
Mn1.16Ga0.84Ni2,369.0
Mn1.16Ga1Fe1.74,420.0
Mn1.182Co1.817Bi0.08O4,176.0
Mn1.19Ga0.86Ni1.95,387.0
Mn1.1Al1Fe1.9,300.0
Mn1.1Al1Ru1.9,353.0
Mn1.1Fe0.9As0.3P0.7,150.0
Mn1.1Fe0.9As0.53P0.47,293.5
Mn1.1Fe0.9As0.54P0.46,287.0
Mn1.1Fe0.9Ge0.2P0.8,251.0
Mn1.1Fe0.9Ge0.3P0.7,380.0
Mn1.1Fe1.9Si0.4P0.6,127.0
Mn1.1Fe1.9Si0.5P0.5,125.0
Mn1.1Fe1.9Si0.6P0.4,111.0
Mn1.1Fe3.9Si3,308.0
Mn1.1Nb1Fe0.9,38.0
Mn1.1Ni1.9Sn1,357.0
Mn1.1Sb1,539.0
Mn1.1Sn0.9Rh2,392.0
Mn1.22Al0.78Co0.3Ni1.7,351.0
Mn1.22Sb1,332.0
Mn1.24Al0.76Co0.3Ni1.7,354.0
Mn1.25Fe0.75Sn1,204.0
Mn1.25Sb1,314.0
Mn1.26Al0.74Co0.3Ni1.7,358.0
Mn1.2Al0.004Fe0.8Ge0.26P0.74,287.2
Mn1.2Al0.008Fe0.8Ge0.26P0.74,288.6
Mn1.2Al0.012Fe0.8Ge0.26P0.74,294.4
Mn1.2Al0.01Fe0.8Ge0.24P0.76,271.1
Mn1.2Al0.01Fe0.8Ge0.25P0.75,282.4
Mn1.2Al0.01Fe0.8Ge0.26P0.74,292.2
Mn1.2Al1Fe0.8B2,43.0
Mn1.2Al1V0.62Fe1.18,360.0
Mn1.2Co0.8P1,445.0
Mn1.2Co1.8O4,198.0
Mn1.2Fe0.8Ge0.24P0.76,260.8
Mn1.2Fe0.8Ge0.25P0.75,276.5
Mn1.2Fe0.8Ge0.26P0.74,277.4
Mn1.2Fe0.8Si0.4B0.03P0.6,176.0
Mn1.2Fe0.8Si0.4B0.05P0.6,181.0
Mn1.2Fe0.8Si0.55B0.03P0.45,280.0
Mn1.2Fe0.8Si0.5B0.03P0.5,252.0
Mn1.2Fe1.8Si0.4P0.6,103.0
Mn1.2Fe1.8Si0.5P0.5,108.0
Mn1.2Fe1.8Si0.6P0.4,102.0
Mn1.2Fe1.8Si1,188.0
Mn1.2Fe3.8Si3,296.0
Mn1.2Ga0.5Sn0.5,306.0
Mn1.2Ni1.8Sn1,364.0
Mn1.2Pt0.8,540.0
Mn1.2Sb1,397.0
Mn1.2Sn0.8Rh2,362.5
Mn1.2Sn0.8Ru2,310.0
Mn1.2Sn1Ir1.8,342.0
Mn1.2V0.9Ga1Co0.9,351.0
Mn1.312In0.64Ni2.048,310.0
Mn1.32In0.68Ni2,317.0
Mn1.36Al0.24Ni2Sn0.4,326.0
Mn1.36Al0.28Ni2Sn0.36,324.0
Mn1.36Al0.32Ni2Sn0.32,330.0
Mn1.36Al0.36Ni2Sn0.28,332.0
Mn1.36Ga0.24Ni2Sn0.4,330.0
Mn1.36Ga0.28Ni2Sn0.36,330.0
Mn1.36Ga0.32Ni2Sn0.32,330.0
Mn1.36In0.64Ni2,317.0
Mn1.37Ni2.1Sn0.53,294.0
Mn1.39Cu0.05Ni2Sn0.56,313.0
Mn1.39V1.14Ga0.93Co0.54,478.0
Mn1.3Al0.7Co0.3Ni1.7,352.0
Mn1.3Fe0.65Si0.5P0.5,270.0
Mn1.3Fe0.7As0.5P0.5,190.0
Mn1.3Fe1.7O4,514.5
Mn1.3Fe1.7Si0.3P0.7,88.0
Mn1.3Fe1.7Si0.5P0.5,97.0
Mn1.3Fe1.7Si1,159.6
Mn1.3Fe3.7Si3,286.0
Mn1.3Ni1.7Sn1,80.0
Mn1.3Sn0.7Rh2,336.7
Mn1.415Cu0.025Ni2Sn0.56,317.0
Mn1.42Ga0.63Ni1.95,310.0
Mn1.42Ni2.01Sn0.57,327.0
Mn1.45Ga1Fe1.45,345.0
Mn1.46Al0.98V1Co0.56,423.0
Mn1.46Sn0.54Pd2,201.1
Mn1.48Ni1.48Sn1,405.0
Mn1.48Ni2Sn0.52,310.0
Mn1.4Fe1.6Si0.5P0.5,85.0
Mn1.4Fe1.7Si0.3P0.7,84.0
Mn1.4Ga0.6Ni2,165.0
Mn1.4Ga1Fe0.6Ni1,352.0
Mn1.4Ni1.6Sn1,385.0
Mn1.4Ni2Sn0.6,318.0
Mn1.4V0.8Ga1Co0.8,442.0
Mn1.56Co0.96Ni0.48O4,187.5
Mn1.56Nb1Fe0.44,42.0
Mn1.56Ni1.92Sn0.52,298.75
Mn1.58Ni2.01Sn0.41,290.0
Mn1.5Co0.5Ni1O4,190.0
Mn1.5Co0.9Cu0.6O4,120.0
Mn1.5Co1.2Ni0.3O4,200.0
Mn1.5Co1.5O4,160.0
Mn1.5Cr1.5Ga1N1,42.0
Mn1.5Fe0.5Sn1,177.0
Mn1.5Fe1.5Si0.3P0.7,75.0
Mn1.5Fe1.5Si0.5P0.5,95.0
Mn1.5Fe1.5Si0.8P0.2,135.0
Mn1.5Fe1.5Si1,138.0
Mn1.5Fe1.5Sn0.85Sb0.15,405.0
Mn1.5Fe1.5Sn0.9Sb0.1,405.0
Mn1.5Fe1Ni0.5O4,518.15
Mn1.5Fe3.5Si3,265.0
Mn1.5Ga0.5Sn0.5,284.0
Mn1.5Ga1Fe0.5Ni1,383.0
Mn1.5Ga1Ru1.5,325.0
Mn1.5Ni1.5B1O5,85.0
Mn1.5Ni1.5Sn1,80.0
Mn1.5Sn1,269.0
Mn1.5V0.75Ga1Co0.75,468.0
Mn1.62Ni1.89Sn0.49,300.0
Mn1.65Ni1.35Sn1,80.0
Mn1.6Fe1.4Si0.3P0.7,71.0
Mn1.6Ga1Fe0.4Ni1,425.0
Mn1.6Ni1.4Sn1,434.0
Mn1.6V0.7Ga1Co0.7,544.0
Mn1.74Ga1Fe1.16,230.0
Mn1.75Sn1,260.5
Mn1.7Co0.7Cu0.6O4,115.0
Mn1.7Fe0.25Si0.5P0.5,175.0
Mn1.7Ga0.5Sn0.5,283.0
Mn1.7Ga0.6Ni1.7,165.0
Mn1.7Ga1Fe0.3Ni1,454.0
Mn1.85Co0.15Sb1,550.0
Mn1.89Ga1.12Pt0.98,223.0
Mn1.8Co0.2Ni1O4,125.0
Mn1.8Co0.2Sb1,550.0
Mn1.8Ga1Fe0.2Ni1,503.0
Mn1.8Ga1Ru1.2,325.0
Mn1.8Ni1.19Sn1,480.0
Mn1.8Ni1.2Sn1,80.0
Mn1.8Sn1,256.0
Mn1.8V0.6Ga1Co0.6,600.0
Mn1.95Cr0.05Sb1,550.0
Mn1.97Ni1.02Sn1,550.0
Mn1.98Bi0.02Sb1,553.0
Mn1.9Cr0.1Sb1,504.0
Mn1.9Ga1,703.0
Mn1.9Ga1Fe0.1Ni1,534.0
Mn1.9Ni1.1Sn1,80.0
Mn1.9Tl2Ru0.1O7,60.0
Mn10(Al4Fe)3,334.0
Mn10(Al4Ni)3,475.0
Mn10(Ni4Sb)3,350.0
Mn10As9P,240.0
Mn10Co29Si6B5,296.0
Mn10Co3Ni7Ge10,186.5
Mn10Cu3Ni7Sb10,167.0
Mn10Cu7Ni3Sb10,383.0
Mn10Cu9NiSb10,649.0
Mn10Fe7Sn3,300.0
Mn10Ga3Ni37,320.0
Mn10In3Ni7,333.0
Mn11.9Al17.6Cu70.5,52.0
Mn119(Fe19As25)4,127.0
Mn11Al11Fe78,851.0
Mn11Al14Fe75,840.0
Mn11Al17Fe72,775.0
Mn11Al20Fe69,778.0
Mn11Al23Fe66,570.0
Mn11Al25Fe64,453.0
Mn11Al27Fe62,315.0
Mn11Al2Fe87,895.0
Mn11Al30Fe59,80.0
Mn11Al34Fe55,30.0
Mn11Al37Fe52,25.0
Mn11Al40Fe49,25.0
Mn11Al5Fe84,882.0
Mn11Al8Fe81,870.0
Mn11Al9,635.0
Mn11Bi9,640.0
Mn11Cr73Fe14,35.0
Mn11Ga12Co2Cu2Ni23,373.0
Mn11Ga9,454.075
Mn11GaBi8,658.0
Mn11Ge8,274.0
Mn11Ni39,270.0
Mn12.5Ga25Fe12.5Ni50,365.0
Mn128Fe67As100,153.0
Mn12Ga11Co2Cu2Ni23,379.0
Mn12Ga4BC3,315.0
Mn12Ni37Pt,250.0
Mn13Al4Ga3,680.0
Mn13Cr71Fe12,40.0
Mn13Fe40Cu7O80,600.0
Mn13Fe67B7P10C3,339.0
Mn13Ga7,580.5
Mn13Pt7,250.0
Mn13V8Ga25Ni54,209.0
Mn14.3Fe64Co0.7Si10B11,409.0
Mn14.5Fe64Co0.5Si10B11,363.0
Mn14.8Fe64Co0.2Si10B11,346.0
Mn14Al11,628.15
Mn14Bi11,635.6
Mn14Fe64CoSi10B11,457.0
Mn14Fe66B7P10C3,319.0
Mn14Ga11Ni25,363.0
Mn14Ni25Sb11,342.0
Mn15.5V5Ga25Ni54.5,251.0
Mn15.9Ga27Ni57.2,308.0
Mn15Al10Co4Ni21,338.0
Mn15Al24Ni11,421.0
Mn15Fe64Si10B11,309.0
Mn15Fe65B7P10C3,292.0
Mn15Ga11Ni24,369.9
Mn15Ga5BC4,315.0
Mn16(Al5Cu23)3,69.0
Mn16Cr12Fe62(SiNi)5,670.0
Mn16Fe64B7P10C3,266.0
Mn16Ga9,703.0
Mn16Ni25Sb9,346.0
Mn17.5V4In5Ga20Ni53.5,279.0
Mn17.87Ga24.26Cu7.05Ni50,312.0
Mn17Al8(CoNi4)5,418.0
Mn17Al8Co3Ni22,388.0
Mn17Al8Co4Ni21,368.0
Mn17CoNi25Sn7,318.0
Mn17In6Ga2Ni25,295.0
Mn17In6SiNi26,285.0
Mn17In7FeNi25,303.0
Mn17In8Ni25,309.0
Mn17Ni25Sb8,344.0
Mn17Ni25Sn8,350.0
Mn17Ni26Sn7,305.0
Mn18.5Ga25Cu6.5Ni50,292.9
Mn18.6Ga26.2Ni55.2,315.0
Mn18.7Ga25.2Cu6.4Ni49.7,325.0
Mn18Fe2Ni23Sn7,322.0
Mn18Fe62B7P10C3,222.0
Mn18FeNi24Sn7,322.0
Mn18In7Ni25,317.0
Mn18Ni25Sb7,341.0
Mn18Ni25Sn7,321.5
Mn18V3In4(Ga7Ni18)3,282.0
Mn19(GaNi2)27,328.5
Mn19.1Ga24.58Cu6.43Ni50,292.9
Mn19.5Ga28Ni52.5,343.5
Mn19.6Ga24.66Cu6.07Ni50,295.1
Mn19.6Ga25.4Ni55,308.0
Mn19Co(Ni4Sn)6,320.0
Mn19Ni25Sb6,340.0
Mn1Al0.05V1.95O4,60.55
Mn1Al0.16Ga0.84Ni2,360.0
Mn1Al0.1Cr0.1Fe1.8O4,570.0
Mn1Al0.25Fe2Si0.75,290.0
Mn1Al0.2Cr0.2Fe1.6O4,550.0
Mn1Al0.32Ga0.68Ni2,351.0
Mn1Al0.3Cr0.3Fe1.4O4,520.0
Mn1Al0.4Cr0.4Fe1.2O4,475.0
Mn1Al0.5Co2Si0.5,931.0
Mn1Al0.5Cr0.5Fe1O4,388.0
Mn1Al0.5Ga0.5Ni2,380.0
Mn1Al0.6Cr0.6Fe0.8O4,266.0
Mn1Al0.7Cr0.7Fe0.6O4,143.0
Mn1Al1.01V1Co0.99,105.0
Mn1As0.95P0.05,240.0
Mn1As0.97P0.03,280.0
Mn1As0.98P0.02,310.0
Mn1As1C0.015,280.0
Mn1As1C0.03,277.0
Mn1As1C0.05,256.0
Mn1Bi1O2.93,37.0
Mn1Co0.1Cu0.9Sb1,300.0
Mn1Co0.2As1Rh0.8,200.0
Mn1Co0.2Cu0.8Sb1,350.7
Mn1Co0.3As1Rh0.7,200.0
Mn1Co0.3Cu0.7Sb1,391.3
Mn1Co0.45As1Rh0.55,200.0
Mn1Co0.4As1Rh0.6,200.0
Mn1Co0.55As1Rh0.45,200.0
Mn1Co0.5As1Rh0.5,200.0
Mn1Co0.5Cu0.5Sb1,425.0
Mn1Co0.65As1Rh0.35,200.0
Mn1Co0.6As1Rh0.4,200.0
Mn1Co0.6Cu0.4Sb1,455.5
Mn1Co0.7As1Rh0.3,200.0
Mn1Co0.7Cu0.3Sb1,457.0
Mn1Co0.8As1Rh0.2,200.0
Mn1Co0.8Cu0.2Sb1,460.5
Mn1Co0.95Ge1.14,331.0
Mn1Co0.9As1Rh0.1,200.0
Mn1Co0.9Cu0.1Sb1,472.6
Mn1Co1.5Ni0.5Sb1,538.3
Mn1Co1.7Bi0.3O4,186.0
Mn1Co1.8Bi0.2O4,185.0
Mn1Co1.9Bi0.1O4,182.0
Mn1Co1Cu0.02Sn0.98,145.5
Mn1Co1Cu0.04Sn0.96,149.0
Mn1Co1Cu0.06Sn0.94,150.3
Mn1Co1Cu0.08Sn0.92,155.1
Mn1Co1Cu0.1Sn0.9,158.5
Mn1Co1Ge1.017,342.0
Mn1Co1Ge1.02,272.0
Mn1Co1Si0.1Ge0.9,350.0
Mn1Co1Si0.3Ge0.7,365.0
Mn1Co1Si0.5Ge0.5,374.0
Mn1Co2Sn0.2Sb0.8,645.0
Mn1Cr0.105Ni0.895Ge1.05,192.0
Mn1Cr0.5Fe1.5O4,485.0
Mn1Cr1.2Fe0.8O4,320.0
Mn1Cr1.5Fe0.5O4,232.0
Mn1Cr1.7In0.3S4,36.0
Mn1Cr1.8Fe0.2O4,46.0
Mn1Cr1.8In0.2S4,48.0
Mn1Cu0.85Ni0.15Sb1,160.0
Mn1Cu0.9Ni1.1Sb1,670.0
Mn1Cu1.1Ni0.9Sb1,705.0
Mn1Cu2Ni96.5Mo0.5,569.15
Mn1Fe0.03Co0.97Ge1,275.0
Mn1Fe0.04Co0.96Ge1,379.0
Mn1Fe0.06Co0.94Ge1,279.0
Mn1Fe0.15Co0.85Ge1,306.0
Mn1Fe0.15Co0.85Si1,347.0
Mn1Fe0.1Co0.9Ge1,340.0
Mn1Fe0.1Co0.9Si1,361.0
Mn1Fe0.1Ni0.9Ge1,218.0
Mn1Fe0.25Sb1,241.0
Mn1Fe0.2Co0.65Ni0.15P1,453.0
Mn1Fe0.2Co0.8Ge1,280.5
Mn1Fe0.2Co0.8Si0.2Ge0.8,273.0
Mn1Fe0.2Co0.8Si0.3Ge0.7,278.0
Mn1Fe0.2Co0.8Si0.4Ge0.6,278.0
Mn1Fe0.2Co0.8Si0.6Ge0.4,305.0
Mn1Fe0.2Co0.8Si1,327.0
Mn1Fe0.2Ni0.8Ge1.01,213.0
Mn1Fe0.2Sb1,323.0
Mn1Fe0.33Ni0.67Ge1,213.0
Mn1Fe0.35Co0.5Ni0.15P1,400.0
Mn1Fe0.35Co0.65P1,553.0
Mn1Fe0.36Ni0.64Ge1,215.0
Mn1Fe0.3Co0.7Ge1,249.0
Mn1Fe0.3Co0.7Si1,307.0
Mn1Fe0.3Ni0.7Ge1,211.0
Mn1Fe0.4Co0.6Ge1,242.0
Mn1Fe0.4Co0.6Si1,284.0
Mn1Fe0.4Ni0.6Ge1,218.0
Mn1Fe0.5Co0.5Ge1,228.0
Mn1Fe0.5Co0.5Si1,296.0
Mn1Fe0.5Ni0.5Ge1,220.0
Mn1Fe0.6Co0.4Ge1,223.0
Mn1Fe0.6Si0.5Ni0.4Ge0.5,201.0
Mn1Fe0.79Si0.5Ni0.16P0.5,220.0
Mn1Fe0.7Co0.3Ge1,220.0
Mn1Fe0.89Si0.5Ni0.06P0.5,276.7
Mn1Fe0.8Co0.2Ge1,209.0
Mn1Fe0.91Si0.55Ni0.04P0.45,304.0
Mn1Fe0.93Si0.45Ni0.02P0.55,318.0
Mn1Fe0.95Si0.33P0.67,130.0
Mn1Fe0.95Si0.34B0.075P0.585,284.0
Mn1Fe0.95Si0.36B0.065P0.575,287.55
Mn1Fe0.95Si0.5Ni0.01P0.5,307.8
Mn1Fe0.9Co0.1Ge1,173.0
Mn1Fe1As0.25P0.75,168.0
Mn1Fe1As0.33P0.67,225.0
Mn1Fe1As0.45P0.55,332.0
Mn1Fe1As0.53P0.47,293.0
Mn1Fe1As0.55P0.45,303.0
Mn1Fe1As0.5P0.5,275.0
Mn1Fe1As0.67P0.33,325.0
Mn1Fe1Ge0.2P0.8,250.0
Mn1Fe1Ge0.3P0.7,360.0
Mn1Fe1Ge0.5P0.5,570.0
Mn1Fe1Si0.14Ge0.11P0.75,252.0
Mn1Fe1Si0.18Ge0.11P0.71,278.0
Mn1Fe1Si0.1Ge0.4P0.5,548.0
Mn1Fe1Si0.22Ge0.11P0.67,283.0
Mn1Fe1Si0.25P0.75,225.0
Mn1Fe1Si0.26Ge0.11P0.63,305.0
Mn1Fe1Si0.2Ge0.3P0.5,523.0
Mn1Fe1Si0.33Ge0.11P0.56,260.0
Mn1Fe1Si0.33Ge0.33P0.33,275.0
Mn1Fe1Si0.33P0.67,250.0
Mn1Fe1Si0.3Ge0.11P0.59,288.0
Mn1Fe1Si0.3Ge0.2P0.5,478.0
Mn1Fe1Si0.42P0.58,340.0
Mn1Fe1Si0.45Ge0.05P0.5,300.0
Mn1Fe1Si0.45P0.55,320.0
Mn1Fe1Si0.4Ge0.1P0.5,343.0
Mn1Fe1Si0.55P0.45,280.0
Mn1Fe1Si0.5P0.5,341.0
Mn1Fe1Si0.64P0.36,240.0
Mn1Fe1Si0.67P0.33,225.0
Mn1Fe1Si0.6P0.4,260.0
Mn1Fe2Si0.5Ge0.5,260.0
Mn1Fe2Si0.5P0.5,127.0
Mn1Fe2Si0.6P0.4,111.0
Mn1Fe2Si0.7B0.3,362.0
Mn1Fe2Si0.8B0.2,325.0
Mn1Fe2Si0.8P0.2,173.0
Mn1Fe2Si0.9B0.1,273.0
Mn1Ga0.025Co1Ge0.975,350.0
Mn1Ga0.04Co1Ge0.96,350.0
Mn1Ga0.05Co1Ge0.95,330.0
Mn1Ga0.05Co1Ge0.95B0.015,269.0
Mn1Ga0.06Co1Ge0.94B0.015,274.0
Mn1Ga0.07Co1Ge0.93,272.0
Mn1Ga0.25Co2Ge0.75,895.0
Mn1Ga0.2Ni2Ge0.8,338.0
Mn1Ga0.5Co2Sn0.5,770.0
Mn1Ga0.675Fe0.325Ni2,424.1
Mn1Ga0.6Ni2Ge0.4,367.0
Mn1Ga0.75Ni2Ge0.25,379.0
Mn1Ga0.88Cu0.12Ni2,340.0
Mn1Ga0.95Fe0.05Ni2,377.0
Mn1Ga1.3Co0.7Ni1,400.0
Mn1Ga1.5Co0.5Ni1,285.0
Mn1Ge1As0.28P1.72,653.15
Mn1Ge1As0.5P1.5,653.15
Mn1Ge1As1.6P0.4,653.15
Mn1In0.02Ga0.98Ni2,376.0
Mn1In0.05Co1Ge0.95,345.0
Mn1In0.05Ga0.95Ni2,375.15
Mn1In0.128Ga0.872Ni2,362.1
Mn1In0.149Ga0.851Ni2,355.8
Mn1Nb3Fe72.5Cu1Si13.5B9,580.15
Mn1Ni1.6Sb1,732.0
Mn1Sb0.05As0.95,300.5
Mn1Sb0.15As0.85,282.5
Mn1Sb0.1As0.9,284.0
Mn1Sb0.25As0.75,290.35
Mn1Sb0.2As0.8,275.9
Mn1Sb0.3As0.7,236.05
Mn1Si0.03As0.97,270.0
Mn1Si0.95Ge0.05,29.0
Mn1Si0.98Ge0.02,29.0
Mn1Si0.9Ge0.1,29.0
Mn1V0.3Co0.7Ge1,148.0
Mn1Zn1Fe2C0.5N0.5,302.0
Mn2(FeSi)3,252.0
Mn2(FeSn)3,443.0
Mn2.03Ga1Fe0.87,50.0
Mn2.04Ga1Ni1,588.0
Mn2.05Al1V0.95,750.0
Mn2.06V0.95Ga0.99,768.0
Mn2.25Zn0.75O4,9.0
Mn2.2Cd0.8O4,5.0
Mn2.3Fe0.7Sn2,261.0
Mn2.42Fe0.58Sn1,200.0
Mn2.4Cd0.6O4,15.0
Mn2.4Cu0.6Ge2,316.0
Mn2.4Zn0.6O4,36.0
Mn2.55Zn0.45O4,25.0
Mn2.5Co0.5O4,62.0
Mn2.5Fe0.5Sn1,155.0
Mn2.5Fe2.5Sn3,347.0
Mn2.5Ga1,600.0
Mn2.6Cd0.4O4,24.5
Mn2.7Co0.3O4,53.0
Mn2.7Fe0.3Sn2,254.0
Mn2.7Zn0.3O4,32.0
Mn2.8Fe0.2Sn1C1,238.0
Mn2.94Ni0.06B4,146.0
Mn2.9Co0.1O4,53.0
Mn2.9Ga1Ni0.1C1,265.0
Mn20.4Ga26.6Ni53,306.0
Mn20.5Ga25.2Ni54.3,341.0
Mn20.5In5Ga20Ni54.5,319.0
Mn20.6Ga24.4Ni55,340.0
Mn201Au799,377.0
Mn20Al12.5Cu67.5,80.0
Mn20Al23Fe7,340.0
Mn20Al4Ga21(CuNi10)5,305.0
Mn20Co3Ni17Ge20,186.5
Mn20Ga25Fe2Ni53,356.0
Mn20Ga25Fe3Ni52,371.0
Mn20Ga25Fe4Ni51,392.0
Mn20Ga25FeNi54,346.0
Mn21.12Ga24.66Cu3.61Ni50,323.2
Mn21.2Ga21.9Fe1.1Ni55.8,363.3
Mn21.5Ga23Ni55.5,325.0
Mn21.5In9Ga16Ni53.5,321.0
Mn21.8Ga21.8Ni56.4,350.0
Mn21.9Ga28.5Ni49.6,356.0
Mn21Cu3Ni21Sn5,220.0
Mn21Ga20Fe4Co5(CuNi9)5,458.0
Mn21Ga25Co0.75Ni53.25,353.0
Mn21Ga25Co1.5Ni52.5,359.0
Mn21Ga25Co2.25Ni51.75,365.0
Mn21Ga25Ni54,340.0
Mn21In7(GaNi3)18,310.0
Mn22.4Ga24.7Ni52.9,322.5
Mn22.5Ga22.5Ni55,367.0
Mn22.7Ga20Fe2.5Co5Cu5Ni45,397.0
Mn22.7Ga22.8Ni48.5,276.0
Mn22Al(Ga2Ni5)11,354.0
Mn22Ga23.5Ni54.5,335.0
Mn22Ga25Ni53,323.5
Mn23(Ga2Ni5)11,353.0
Mn23.09Ga24.64Fe5.23Ni47.03,400.0
Mn23.11Ga24.48Fe3.07Ni49.33,400.0
Mn23.2Ga24.9Ni51.9,361.26
Mn23.3Ga25.6Cu1.7Ni49.4,352.0
Mn23.4Ga23Ni53.6,345.0
Mn23.6Ga23.8Ni52.6,354.0
Mn23.6Ni75.2Pt1.2,140.0
Mn23.9Ga23.4Ni52.7,346.0
