composition,Tc_exp,contains_re
Mn1Sb0.1As0.9,284.0,False
Mn1Sb0.25As0.75,290.35,False
Mn1Sb0.2As0.8,275.9,False
Mn1Sb0.3As0.7,236.05,False
Mn1Si0.03As0.97,270.0,False
Mn1Si0.95Ge0.05,29.0,False
Mn1Si0.98Ge0.02,29.0,False
Mn1Si0.9Ge0.1,29.0,False
Mn1V0.3Co0.7Ge1,148.0,False
Mn1Zn1Fe2C0.5N0.5,302.0,False
Mn2(FeSi)3,252.0,False
Mn2(FeSn)3,443.0,False
Mn2.03Ga1Fe0.87,50.0,False
Mn2.04Ga1Ni1,588.0,False
Mn2.05Al1V0.95,750.0,False
Mn2.06V0.95Ga0.99,768.0,False
Mn2.25Zn0.75O4,9.0,False
Mn2.2Cd0.8O4,5.0,False
Mn2.3Fe0.7Sn2,261.0,False
Mn2.42Fe0.58Sn1,200.0,False
Mn2.4Cd0.6O4,15.0,False
Mn2.4Cu0.6Ge2,316.0,False
Mn2.4Zn0.6O4,36.0,False
Mn2.55Zn0.45O4,25.0,False
Mn2.5Co0.5O4,62.0,False
Mn2.5Fe0.5Sn1,155.0,False
Mn2.5Fe2.5Sn3,347.0,False
Mn2.5Ga1,600.0,False
Mn2.6Cd0.4O4,24.5,False
Mn2.7Co0.3O4,53.0,False
Mn2.7Fe0.3Sn2,254.0,False
Mn2.7Zn0.3O4,32.0,False
Mn2.8Fe0.2Sn1C1,238.0,False
Mn2.94Ni0.06B4,146.0,False
Mn2.9Co0.1O4,53.0,False
Mn2.9Ga1Ni0.1C1,265.0,False
Mn20.4Ga26.6Ni53,306.0,False
Mn20.5Ga25.2Ni54.3,341.0,False
Mn20.5In5Ga20Ni54.5,319.0,False
Mn20.6Ga24.4Ni55,340.0,False
Mn201Au799,377.0,False
Mn20Al12.5Cu67.5,80.0,False
Mn20Al23Fe7,340.0,False
Mn20Al4Ga21(CuNi10)5,305.0,False
Mn20Co3Ni17Ge20,186.5,False
Mn20Ga25Fe2Ni53,356.0,False
Mn20Ga25Fe3Ni52,371.0,False
Mn20Ga25Fe4Ni51,392.0,False
Mn20Ga25FeNi54,346.0,False
Mn21.12Ga24.66Cu3.61Ni50,323.2,False
Mn21.2Ga21.9Fe1.1Ni55.8,363.3,False
Mn21.5Ga23Ni55.5,325.0,False
Mn21.5In9Ga16Ni53.5,321.0,False
Mn21.8Ga21.8Ni56.4,350.0,False
Mn21.9Ga28.5Ni49.6,356.0,False
Mn21Cu3Ni21Sn5,220.0,False
Mn21Ga20Fe4Co5(CuNi9)5,458.0,False
Mn21Ga25Co0.75Ni53.25,353.0,False
Mn21Ga25Co1.5Ni52.5,359.0,False
Mn21Ga25Co2.25Ni51.75,365.0,False
Mn21Ga25Ni54,340.0,False
Mn21In7(GaNi3)18,310.0,False
Mn22.4Ga24.7Ni52.9,322.5,False
Mn22.5Ga22.5Ni55,367.0,False
Mn22.7Ga20Fe2.5Co5Cu5Ni45,397.0,False
Mn22.7Ga22.8Ni48.5,276.0,False
Mn22Al(Ga2Ni5)11,354.0,False
Mn22Ga23.5Ni54.5,335.0,False
Mn22Ga25Ni53,323.5,False
Mn23(Ga2Ni5)11,353.0,False
Mn23.09Ga24.64Fe5.23Ni47.03,400.0,False
Mn23.11Ga24.48Fe3.07Ni49.33,400.0,False
Mn23.2Ga24.9Ni51.9,361.26,False
Mn23.3Ga25.6Cu1.7Ni49.4,352.0,False
Mn23.4Ga23Ni53.6,345.0,False
Mn23.6Ga23.8Ni52.6,354.0,False
Mn23.6Ni75.2Pt1.2,140.0,False
Mn23.9Ga23.4Ni52.7,346.0,False
Mn23Ga24.48Fe4.37Ni48.15,400.0,False
Mn23Ga24.54Fe1.4Ni51.33,370.0,False
Mn23Ga25Ni52,352.25,False
Mn23Ge9,337.0,False
Mn24.01Ga26.34Fe49.65,190.0,False
Mn24.2Ga20Fe1.4Co5Cu5Ni45,350.0,False
Mn24.3Ga26.2Ni49.5,358.0,False
Mn24.3Ga26Ni49.7,366.0,False
Mn24.4Ga23.6Ni52,361.0,False
Mn24.4Ga24.6Ni51,370.15,False
Mn24.5Cr25.2Fe24.8Ni25.5,205.0,False
Mn24.5Ga23Ni52.5,302.0,False
Mn24.64Ga25.53Fe49.83,180.0,False
Mn24.6In20.5Ni54.9,278.0,False
Mn24.7Ga23.8Ni51.6,332.0,False
Mn24.7Ga24.4Ni50.9,318.5,False
Mn24Ga23Ni53,365.0,False
Mn24Ga24.7Ni51.3,358.0,False
Mn24Ga27Fe49,175.0,False
Mn25(Ga12Fe13)3,200.0,False
Mn25.1Ga23.3Ni51.6,364.15,False
Mn25.3Ga21.4Ni53.3,353.0,False
Mn25.45Ga23.6Ni50.95,315.0,False
Mn25.4Ga21.6Fe3.2Ni49.8,376.6,False
Mn25.4Ga23Ni51.6,365.0,False
Mn25.5Ga24.5Cu2.7Ni47.3,357.0,False
Mn25.6Ga21.5Cu4.5Ni48.4,310.0,False
Mn25.7Ga20.3Ni54,370.0,False
Mn25.8Ga23.5Ni50.7,375.0,False
Mn250Si150C11,156.0,False
Mn25Al12.5Ga12.5Ni50,380.0,False
Mn25Al23Ni2,634.0,False
Mn25Co2Ni18Sn5,395.0,False
Mn25Co3Ni17Sn5,400.0,False
Mn25Co53(Si6B5)2,160.0,False
Mn25CoNi19Sn5,340.0,False
Mn25Ga17.5Fe7.5Ni50,427.0,False
Mn25Ga19(Fe3Ni25)2,398.0,False
Mn25Ga19(Ni13Ag)4,406.15,False
Mn25Ga20Cu2Ni53,271.0,False
Mn25Ga20Cu4Ni51,262.0,False
Mn25Ga20Cu6Ni49,316.0,False
Mn25Ga22Fe3Ni50,398.0,False
Mn25Ga23Ni52,358.0,False
Mn25V25Co37.5Ni12.5,350.0,False
Mn26.2Ga20.4Ni53.4B0.5,354.0,False
Mn26.3Ga19.2Ni54.5,350.0,False
Mn26.4Ga20.4Ni53.2B1,360.0,False
Mn26.6Ga20.3Ni53.1,373.0,False
Mn26.6Ga24.2Ni49.2,368.0,False
Mn26.9Ga21.4Fe1.9Ni49.8,383.3,False
Mn26.9Ga22.8Ni50.3,359.5,False
Mn26Ga20.5Ni53.5,351.0,False
Mn27.1Ga19.3Ni53.6,368.15,False
Mn27.2Ga21.8Fe0.9Ni50.1,368.3,False
Mn27.3Ga21Ni51.7,352.0,False
Mn27.3Ga22.8Cu3.1Ni46.8,360.0,False
Mn27.6Ga18.9Cu3.9Ni49.6,390.0,False
Mn27.6Ga20.8Ni51.6,328.0,False
Mn27.7Ga21.5Fe1.1Ni49.7,393.5,False
Mn27.7Ga21.9Fe0.9Ni49.5,377.5,False
Mn27.8Ga20.9Cu2Ni49.3,363.0,False
Mn27Al19Ni54,375.0,False
Mn27Al22C,520.15,False
Mn27Al23,640.0,False
Mn27Al23C,570.0,False
Mn27Al23C2,580.0,False
Mn27Ga21.3Ni51.7,335.0,False
Mn27Ga22FeNi50,380.0,False
Mn27Ga25Ni48,375.15,False
Mn28.3Ga20.3Ni51.4,373.15,False
Mn28.3Ga21.4Fe0.7Ni49.6,367.9,False
Mn28.3Ga21.5Ni50.2,370.0,False
Mn28.3Ga21.8Ni49.9,372.15,False
Mn28.3Ga29.7Fe42,500.0,False
Mn28.5Ga21.7Ni49.8,375.15,False
Mn28.5Ga22Ni49.5,350.0,False
Mn28.6Ga21.4Ni50,373.0,False
Mn28.6Ga21.5Ni49.9,359.15,False
Mn28.6Ga22.8Ni49.6,366.0,False
Mn28.86Ga19.24Ni51.9,329.6,False
Mn28Ga29Fe43,170.0,False
Mn29.3Ga21Ni49.7,373.15,False
Mn29.4Ga21.5Ni49.1,374.0,False
Mn29.5In17Fe4.6Ni48.9,673.15,False
Mn29.5In17Fe4.9Ni48.6,683.15,False
Mn29.6Ga21.4Ni49,365.0,False
Mn29.6In16.9Fe4.7Ni48.8,682.15,False
Mn29.6In17.1Fe4.8Ni48.5,680.15,False
Mn29Bi21,635.6,False
Mn29Ga21,650.0,False
Mn29Ga21Ni50,351.0,False
Mn2Al1V0.1Co0.9,712.0,False
Mn2Al1V0.3Co0.7,699.0,False
Mn2Al1V0.5Co0.5,656.0,False
Mn2AlCo,720.0,False
Mn2AlCu,690.0,False
Mn2AlV,760.0,False
Mn2Au5,100.0,False
Mn2B4Mo,590.0,False
Mn2B4W,567.5,False
Mn2Bi0.04Sb0.96,550.0,False
Mn2CdO4,337.0,False
Mn2Co2C,808.0,False
Mn2CoGe,579.0,False
Mn2CoNiGe2,47.1,False
Mn2CoO4,636.5,False
Mn2CoPt,143.0,False
Mn2CoSb,485.0,False
Mn2CoSn,603.0,False
Mn2Cr3Au20,202.5,False
Mn2CrB4,440.0,False
Mn2CrGa,813.0,False
Mn2CrO4,317.0,False
Mn2CuGe2,612.0,False
Mn2CuO4,25.0,False
Mn2FeGe,217.5,False
Mn2FeO4,362.5,False
Mn2FeReO6,520.0,False
Mn2FeSi,200.0,False
Mn2FeSn,415.0,False
Mn2Ga,770.0,False
Mn2Ga0.5Sn0.5,262.0,False
Mn2Ga0.6Ni1.4,300.0,False
Mn2Ga23As25,170.0,False
Mn2Ga2Ni,348.0,False
Mn2Ga3Ni5,300.0,False
Mn2GaCo,723.0,False
Mn2GaFe,650.0,False
Mn2GaNi,588.0,False
Mn2GaPt,230.0,False
Mn2GaRu,366.0,False
Mn2Ge0.12Sb0.88,340.0,False
Mn2GeRu,303.0,False
Mn2InPd,343.0,False
Mn2InPt,350.0,False
Mn2Mo3O8,39.0,False
Mn2Nb3Fe28Co9B8,569.0,False
Mn2Ni1.6Sn0.4,310.0,False
Mn2NiO4,105.0,False
Mn2NiSb,647.0,False
Mn2NiSn,556.25,False
Mn2Sb,550.0,False
Mn2SiS4,86.0,False
Mn2Sn,256.5,False
Mn2Sn0.1Sb0.9,502.0,False
Mn2Sn0.2Sb0.8,483.0,False
Mn2Sn0.3Sb0.7,464.0,False
Mn2Sn1Ir0.05Rh0.95,265.6,False
Mn2SnO4,53.0,False
Mn2SnPd,413.25,False
Mn2SnRh,270.0,False
Mn2SnRu,264.70000000000005,False
Mn2Tl1.8Pb0.2O7,132.0,False
Mn2Tl2O7,120.0,False
Mn2V0.5Ga1Co0.5,653.0,False
Mn2VGa,783.0,False
Mn2VO4,53.5,False
Mn2VPt,243.0,False
Mn2ZnAs2,170.0,False
Mn2ZnO4,1298.0,False
Mn3(CrAu10)2,250.0,False
Mn3(CuBi)4,456.15,False
Mn3(P3Pd10)2,110.0,False
Mn3(SiSe3)2,67.0,False
Mn3(SiTe3)2,78.0,False
Mn3.05Sn0.95C1,270.0,False
Mn3.07Sn0.93C1,266.0,False
Mn3.08Ga0.92C1,323.5,False
Mn3.15Sn0.85C1,271.0,False
Mn3.16Ge1,365.0,False
Mn3.1Sn0.9C1,248.0,False
Mn3.25Sn0.75C1,304.0,False
Mn3.2Sn0.8C1,284.0,False
Mn3.3Sn0.7C1,336.5,False
Mn3.4Sn0.6C1,352.0,False
Mn3.58Cr30.02Fe56.64Mo9.76C3,963.95,False
Mn3.5Fe1.5Si2Ge1,218.0,False
Mn3.76Ga0.24N1,610.0,False
Mn3.97Ge1,365.0,False
Mn30.1Ga19.6Co4.8Ni45.5,420.0,False
Mn30.3Ga20.3Ni49.4,375.0,False
Mn30.3Ga23.2Ni46.5,388.0,False
Mn30.5Ga19Ni50.5,317.0,False
Mn30.74Ga18.66Ni50.6,347.0,False
Mn30.7Ga19Ni50.3,320.0,False
Mn30Al20Co6.5Ni43.5,321.0,False
Mn30Ga10BC9,270.0,False
Mn30Ga10Co9N,223.0,False
Mn30Ga20.6Ni49.4,325.0,False
Mn31.3Ga18.2Ni50.5,378.0,False
Mn31.3Ga18.7Co7Ni42.9,449.0,False
Mn31.4Ga18.2Co7.5Ni42.9,453.0,False
Mn31.5In16Cu2.5Ni50,288.0,False
Mn31.7Ga18.7Co4.9Ni44.7,423.15,False
Mn31.9Ni54.3Sn13.8,319.0,False
Mn31Al19Ni50,375.0,False
Mn31Ga19,200.0,False
Mn31Ga19(CuNi24)2,363.0,False
Mn31Ga19.2Co4.8Ni45,423.15,False
Mn31Ga19Co7Ni43,323.0,False
Mn31Ga19Cu3Ni47,366.0,False
Mn31Ga19CuNi49,360.0,False
Mn31Ga19Ni50,361.0,False
Mn32.1Ga18.3Co4.8Ni44.8,415.0,False
Mn32.5Al17.5Co9Ni41,397.0,False
Mn32.5Co32.5Ge35,286.5,False
Mn32.5Ni48.1Sn16.1O3.2,322.1,False
Mn32.7In13.3Co5Ni45Sn4,380.0,False
Mn32.7In15.9Cu2Ni50,290.0,False
Mn32.9Ni48Sn15.7O3.4,319.2,False
Mn32Al18(CoNi9)5,220.0,False
Mn32Al18Co8.5Ni41.5,391.0,False
Mn32Al18Co9Ni41,387.0,False
Mn32Ga18(CoNi9)5,300.0,False
Mn32Ga18Co7Ni43,295.0,False
Mn32Ga18Co9Ni41,257.0,False
Mn33.18In17.88Ni48.94,286.0,False
Mn33.3In10.7Ga4.3Ni51.7,295.0,False
Mn33.4In16.4Ni50.2,302.0,False
Mn33.5In14.9Ni51.6,320.0,False
Mn33.5In15Ni50B1.5,310.0,False
Mn33.5Ni47.8Sn15.6O3,322.6,False
Mn33.65In15.82Ni50.53,310.5,False
Mn33.8In14.2Co3Ni49,343.0,False
Mn33Al17(Co3Ni22)2,321.0,False
Mn33Al17(Co4Ni21)2,334.0,False
Mn33Al17(CoNi4)10,330.0,False
Mn33Al17(CoNi9)5,312.0,False
Mn33Al17Co7Ni43,330.0,False
Mn33Al17Co9Ni41,382.0,False
Mn33Co3(Ni25Sn7)2,318.0,False
Mn33Fe7Ni51.5Sn8.5,318.0,False
Mn33In17Ni50,300.0,False
Mn33Ni50Sb17,347.0,False
Mn34(Ni17Sn5)3,333.15,False
Mn34.2In13.8Ga1.7Co1.9Ni48.4,335.0,False
Mn34.35In16.23Ni49.42,312.5,False
Mn34.3In14.2Co3Ni48.5,349.5,False
Mn34.3In15.2Cu1.7Ni50,293.0,False
Mn34.8In14.2Co3Ni48,357.4,False
Mn34Al16Co7.5Ni42.5,384.0,False
Mn34Al16Co7Ni43,386.0,False
Mn34Al16Co8.5Ni41.5,390.0,False
Mn34Al16Co9.5Ni40.5,346.0,False
Mn34Al16Co9Ni41,380.0,False
Mn34Fe5Co4(Ni16Sn3)3,350.0,False
Mn34Fe6Ni51.5Sn8.5,279.0,False
Mn34In15FeNi50,257.0,False
Mn34In15Ni50B,310.0,False
Mn35(Ni4Sn)13,306.0,False
Mn35.22In15.22Ni49.53,323.0,False
Mn35.25In14.75Ni50,219.5,False
Mn35.5In14.5Co3Ni47,333.0,False
Mn35.5In14.5Ni50,266.0,False
Mn35.6In13.8Co4.8Ni45.7,370.0,False
Mn35.6In14.6Ni49.8,314.0,False
Mn35.7In14.42Ni49.88,310.0,False
Mn35Co(Ni25Sn7)2,318.0,False
Mn35Fe4Co4(Ni16Sn3)3,350.0,False
Mn35Fe5Ni51.5Sn8.5,266.0,False
Mn35Ga22Ni43,373.0,False
Mn35In11(SiNi26)2,275.0,False
Mn35In12Si3Ni50,271.0,False
Mn35In13.9Ni50B1.1,310.0,False
Mn35In15(FeNi24)2,316.0,False
Mn36.12In14.34Ni49.54,292.0,False
Mn36.1Ni49.8Sn13.9,247.0,False
Mn36.3Ni50.4Sn13.3,312.0,False
Mn36.3Ni50.6Sn13.1,313.0,False
Mn36.5In13.5Co5Ni45,370.0,False
Mn36.5Ni50.3Sn13.2,311.7,False
Mn36.5Ni50Sb13.5,335.0,False
Mn36.5Ni50Sn13.5,252.7,False
Mn36.5Si0.5Ni50Sb13,338.0,False
Mn36.5Si1.5Ni50Sb12,351.0,False
Mn36.5Si1Ni50Sb12.5,344.0,False
Mn36.5Si2.5Ni50Sb11,354.0,False
Mn36.5Si2Ni50Sb11.5,351.0,False
Mn36.7In13.3Co5Ni45,383.0,False
Mn36CoNi50Sn13,321.0,False
Mn36Fe(Ni7Sn2)7,322.0,False
Mn36Fe3Co4(Ni16Sn3)3,350.0,False
Mn36Fe3Ni47Sn14,322.0,False
Mn37(Al16Fe5)3,288.0,False
Mn37(Ni17Sb4)3,338.0,False
Mn37.5Fe10.5Ni41Sn11,318.0,False
Mn37.5In2Ni50Sn10.5,308.5,False
Mn37.5In4Ni50Sn8.5,308.5,False
Mn37.5In6Ni50Sn6.5,308.5,False
Mn37.5Ni50Sn12.5,308.5,False
Mn37.7In12.3Co8Ni42,426.0,False
Mn37.9In12.1Co7Ni43,430.0,False
Mn37Co0.5Ni49.5Sn13,313.0,False
Mn37Co1.5Ni48.5Sn13,327.0,False
Mn37Co1.7Ni48.3Sn13,327.0,False
Mn37Co1Ni47.5Sn14.5,240.0,False
Mn37Co2.5Ni47.5Sn13,330.0,False
Mn37Co5Ni45Sn13,350.0,False
Mn37Cr5In13Ni45,325.0,False
Mn37Cu4Ni46Sn13,314.0,False
Mn37CuNi49Sn13,305.5,False
Mn37In13(Co3Ni22)2,419.5,False
Mn37In13(Ni24Ag)2,312.0,False
Mn37In13Ni48,285.0,False
Mn37Ni48.5Sn14.5,240.0,False
Mn37Ni50Sn13,319.0,False
Mn38.22Co2Ni48.02Sn11.76,342.0,False
Mn38.45In14.33Ni47.22,298.0,False
Mn38.4Si0.9Ni49Sb11.7,334.0,False
Mn38.9Ni49.1Sn12,300.0,False
Mn38Al47Fe15,305.0,False
Mn38Fe4.2Ni45.8Sn12,306.0,False
Mn38In13Fe2Ni47,319.0,False
Mn38Ni50(BSb4)3,345.0,False
Mn38Ni50BSb12,330.0,False
Mn39.5Al1Ni48Sn11.5,215.0,False
Mn39.5Al2Ni48Sn10.5,205.0,False
Mn39.5Al3Ni48Sn9.5,218.75,False
Mn39.5Fe8.5Ni41Sn11,305.0,False
Mn39.5Ni48Sn12.5,266.5,False
Mn39Al46Fe15,324.0,False
Mn39Co26Ge35,300.0,False
Mn39Co5Ni45Sn11,375.2,False
Mn39Co6.5Ni43Sn11.5,394.0,False
Mn39Co7Ni43Sn11,404.0,False
Mn39Co8Ni42Sn11,403.0,False
Mn39In13FeNi47,319.0,False
Mn39In13Ni48,302.5,False
Mn39Ni48Sn12.5,300.0,False
Mn39Ni49Sb12,318.81,False
Mn39Ni49Sn12,314.5,False
Mn3Al,605.0,False
Mn3Al0.05Ga0.95C1,258.0,False
Mn3Al0.07Ga0.93C1,281.0,False
Mn3Al0.12Ga0.88C1,296.0,False
Mn3Al0.15Ga0.85C1,312.0,False
Mn3Al0.5Ge0.5C1,275.0,False
Mn3Al1C1.1,364.0,False
Mn3AlC,302.25,False
Mn3As2,271.5,False
Mn3Bi2,635.6,False
Mn3Cr2As5,160.0,False
Mn3Cu0.023Ni0.977N1,325.0,False
Mn3Cu0.055Ni0.945N1,323.0,False
Mn3Cu0.156Ni0.844N1,300.0,False
Mn3Cu0.192Ni0.808N1,298.0,False
Mn3Cu0.351Ni0.649N1,284.0,False
Mn3Cu0.5Si0.5N1,367.0,False
Mn3Cu0.6Si0.4N1,308.0,False
Mn3Cu0.7Si0.3N1,239.0,False
Mn3Cu0.89N0.96,147.7,False
Mn3Cu0.8Ag0.2C0.2N0.8,165.0,False
Mn3Cu0.8Ag0.2N1,150.0,False
Mn3Cu0.8Si0.2N1,160.0,False
Mn3Cu0.9Ni0.1N1,150.0,False
Mn3Cu0.9Si0.1N1,153.0,False
Mn3Cu1C0.05N0.95,143.0,False
Mn3Cu1C0.1N0.9,149.0,False
Mn3Cu1C0.25N0.75,160.0,False
Mn3Cu1C0.2N0.8,153.0,False
Mn3Cu1C0.3N0.7,163.0,False
Mn3Cu1C0.45N0.55,165.0,False
Mn3Cu1N0.78,390.0,False
Mn3Cu1N0.97,143.0,False
Mn3Cu2NiO8,150.0,False
Mn3Cu3O8,80.0,False
Mn3CuN,146.5,False
Mn3Fe10Ni7,242.0,False
Mn3Fe2Si2Ge,224.0,False
Mn3Fe2Sn3,282.0,False
Mn3Fe3Ge2,333.0,False
Mn3Fe7Pt10,570.0,False
Mn3Ga,770.0,False
Mn3Ga0.5Ge0.5C1,238.0,False
Mn3Ga0.8Ge0.2C1,220.0,False
Mn3Ga0.9Ge0.1C1,235.0,False
Mn3Ga1C0.25,420.0,False
Mn3Ga1C0.78,295.0,False
Mn3Ga1C0.8,313.0,False
Mn3Ga1C0.85N0.15,250.0,False
Mn3Ga1C0.9,220.0,False
Mn3Ga2,380.0,False
Mn3Ga2Ni5,372.0,False
Mn3GaC,249.5,False
Mn3Ge,865.0,False
Mn3Ge2,300.0,False
Mn3In,80.0,False
Mn3Ni17,413.0,False
Mn3Ni5Sb2,349.0,False
Mn3O4,43.0,False
Mn3ReO6,50.0,False
Mn3SbN,353.0,False
Mn3Si,23.0,False
Mn3Si0.1Sn0.9C1,225.0,False
Mn3Sn0.48Ge0.47C1,200.0,False
Mn3Sn2,262.0,False
Mn3SnC,275.0,False
Mn3Zn0.1Sn0.9C1,254.0,False
Mn3Zn0.2Sn0.8C1,230.0,False
Mn3Zn0.3Sn0.7C1,213.5,False
Mn3Zn0.4Sn0.6C1,200.5,False
Mn3Zn0.5Ge0.5C1,273.0,False
Mn3Zn0.5Sn0.5C1,265.0,False
Mn3Zn0.6Sn0.4C1,290.0,False
Mn3Zn0.8Sn0.2C1,348.0,False
Mn3ZnC,405.0,False
Mn4.1Fe0.9Si2Ge1,211.0,False
Mn4.2Fe0.8Si2Ge1,196.0,False
Mn4.3Fe0.7Si2Ge1,200.0,False
Mn4.4Fe0.6Si2Ge1,182.0,False
Mn4.7Cu0.3Ge3,277.4,False
Mn4.95Ni0.05Ge3,285.0,False
Mn4.9Cu0.1Ge3,288.7,False
Mn4.9Ge3.1,281.0,False
Mn4.9Ni0.1Ge3,268.0,False
Mn40Al47Fe13,315.0,False
Mn40Cu0.5Ni47Sn12.5,315.99,False
Mn40In13Ni47,320.0,False
Mn40In2Co5Ni45Sn8,452.0,False
Mn40In4Co5(Ni15Sn2)3,407.25,False
Mn40In6Co5Ni45Sn4,416.0,False
Mn40In8Co5Ni45Sn2,400.0,False
Mn40Ni47Sn13,315.635,False
Mn41.3Fe25Bi33.7,652.0,False
Mn41Co10Ni40Sn9,440.0,False
Mn41Co5Ni43Sn11,383.0,False
Mn41In13Ni46,317.0,False
Mn42.5Co11Ni37Sn9.5,478.0,False
Mn42.9Co6Ni40.7Sn10.4,398.0,False
Mn42In13Ni45,315.0,False
Mn43.5Al1Ni44Sn11.5,283.0,False
Mn43.5Al2Ni44Sn10.5,283.0,False
Mn43.5Al3Ni44Sn9.5,283.0,False
Mn43Co11Ni37Sn9,477.0,False
Mn43Co3Ni43Sn11,346.0,False
Mn44In11Ni45,300.0,False
Mn44Ni45Sn11,307.3,False
Mn45.1Ni49.8Sn5.1,330.0,False
Mn45.5Co19.5Sn35,169.0,False
Mn46Al0.5Ni43Sn10.5,280.0,False
Mn46AlNi43Sn10,290.0,False
Mn46Cr3Ni43Sn8,301.8,False
Mn46In3Ni43Sn8,296.8,False
Mn46Ni43Sn11,279.5,False
Mn46Ni43Sn9Ge2,252.0,False
Mn47.8Fe3.2Co7.1Ni34.2Sn7.7,340.0,False
Mn48.2Fe2.8Co6.5Ni35.2Sn7.5,340.0,False
Mn48Cr3Ni38Sn11,296.0,False
Mn49.9Ni40.4Sn9.7,275.0,False
Mn49Cr2Ni38Sn11,322.0,False
Mn4Al5Ni,421.0,False
Mn4As3,126.0,False
Mn4C0.25N0.75,850.0,False
Mn4C0.303N0.697,848.0,False
Mn4Cr(GaNi2)5,330.0,False
Mn4CrAs5,200.0,False
Mn4CrAu20,332.5,False
Mn4FeGe3,325.41999999999996,False
Mn4FeSn3,190.0,False
Mn4Ga5CuNi10,310.0,False
Mn4Ga5Ni11,306.0,False
Mn4Ga6Fe2Ni13,381.0,False
Mn4N,742.5,False
Mn4N0.9901,759.0,False
Mn4Ni5Sb,200.0,False
Mn4Ni5Sn,240.0,False
Mn4Si7,47.0,False
Mn4Zn8Co6.5Ru1.5,224.5,False
Mn5(Bi2Rh)2,270.0,False
Mn5(Ga2Ni3)3,300.0,False
Mn5(Ga3Fe7)2,250.0,False
Mn5.1Ge2.9,299.0,False
Mn50Co2.5Ni37.5Sn10,364.0,False
Mn50Co3Ni37Sn10,378.0,False
Mn50CoNi39Sn10,317.0,False
Mn52.37Al45.66Ni1.61C1.97,521.15,False
Mn52.37Al45.75Ni2.14C1.87,527.15,False
Mn52.44Al45.88Ni4.27C1.67,541.15,False
Mn52.62Al45.54C1.84,535.15,False
Mn52.7Al44.9C2.4,573.15,False
Mn52Al44C3.38,537.0,False
Mn53.07Al44.81Ni6.68C2.13,579.15,False
Mn53.38Al45.14Ni0.69C1.48,543.15,False
Mn53Al45C1.72,540.0,False
Mn53Al45C2,533.0,False
Mn53Al45C2.39,540.0,False
Mn53Al45Ni0.6C2,536.15,False
Mn53Al46C1.04,576.0,False
Mn53Ga22Ni25,564.1,False
Mn53Ga47,600.0,False
Mn54.5Al45.5,644.0,False
Mn54.5Ga45.5,578.0,False
Mn54Al46C,590.0,False
Mn54Al46C0.35,609.0,False
Mn54Al46C3,565.0,False
Mn54Al46C5,580.0,False
Mn55Al38.57Ga6.43,590.65,False
Mn55Al45C2,550.0,False
Mn55GaBi44,635.0,False
Mn57.2Ga21.8Ni21,332.5,False
Mn57Ga23,620.0,False
Mn5Ag0.1Ge2.9,301.5,False
Mn5Al3(GaFe5)2,176.2,False
Mn5Al4GaFe10,194.1,False
Mn5B2P,305.0,False
Mn5Co2Ni3Ge5,80.0,False
Mn5Co34Si6B5,663.15,False
Mn5CoNi4Ge5,80.0,False
Mn5Cr(Ga2Ni5)2,340.0,False
Mn5Cr79Fe20,90.0,False
Mn5CrGa5Ni9,390.0,False
Mn5Fe3Sn2,300.0,False
Mn5Ga4CoCuNi9,313.0,False
Mn5Ga4CuNi10,340.0,False
Mn5Ga4FeNi10,390.0,False
Mn5Ga4Ni11,283.0,False
Mn5Ga5CuNi9,395.0,False
Mn5Ge2,710.0,False
Mn5Ge2.7Sb0.3,312.0,False
Mn5Ge2.8Sb0.2,307.0,False
Mn5Ge2.9Sb0.1,304.0,False
Mn5Ge3,298.0,False
Mn5Ge3C0.75,445.0,False
Mn5In4Ni11,278.0,False
Mn5InNi4,326.0,False
Mn5Nb3Fe68.5Si13.5Cu1B9,508.0,False
Mn5Ni4Sn,278.0,False
Mn5Si0.1Ge2.9,300.0,False
Mn5Si0.3Ge2.7,300.0,False
Mn5Si0.5B2P0.5,346.0,False
Mn5Si0.5Ge2.5,299.0,False
Mn5Si0.7Ge2.3,280.0,False
Mn5Si1.5Ge1.5,258.0,False
Mn5Si2Ge,198.0,False
Mn5Si3,60.0,False
Mn5Si3C,350.0,False
Mn5SiB2,406.0,False
Mn5SiC,284.0,False
Mn5SiGe2,283.0,False
Mn5Sn3,263.0,False
Mn5Zn8Co7,220.0,False
Mn6(ZnCo)7,212.25,False
Mn60Ga20B3C17,270.0,False
Mn60Ga20BC19,270.0,False
Mn63Bi37,635.6,False
Mn68Si25B7,300.0,False
Mn6Al4CoNi9,300.0,False
Mn6Al9Ni5,402.0,False
Mn6Cr,10.0,False
Mn6Ga5Ni9,400.0,False
Mn6Ga6Ni13,339.0,False
Mn7.1Cr11.52Fe72.08Mo9.3C6,796.35,False
Mn71Ga29,470.0,False
Mn7Al3Au10,314.0,False
Mn7Co(Ni3Sn)3,360.0,False
Mn7Cr77Fe18,68.0,False
Mn7Fe65Ni28,160.0,False
Mn7Ga7Fe11,173.0,False
Mn7In3CuNi9,300.0,False
Mn7In3Ni10,380.0,False
Mn7Ni10Sb3,340.0,False
Mn7Ni10Sn3,321.5,False
Mn7Sn3Ge,195.0,False
Mn7Sn4,260.0,False
Mn8(Al3Fe)3,330.0,False
Mn8(Al3Ni)3,435.0,False
